Historical_N,omega,epsilon_N,simulation_id,n_estimators,max_depth,Pred_MSE,Train_Cost,Test_Cost,Service_Level,Time
25,0.0,0,9,150,5,0.0,205.51918037863086,208.02357504457194,87.609,0.2798469066619873
25,0.0,0,9,150,10,0.0,205.51918037863086,208.02357504457194,87.609,0.2806570529937744
25,0.0,0,9,150,15,0.0,205.51918037863086,208.02357504457194,87.609,0.2801387310028076
25,0.0,0,10,10,5,0.0,207.33424270880394,208.92240122632614,90.637,0.2801194190979004
25,0.0,0,10,10,10,0.0,207.33424270880394,208.92240122632614,90.637,0.28052520751953125
25,0.0,0,10,10,15,0.0,207.33424270880394,208.92240122632614,90.637,0.2802698612213135
25,0.0,0,10,20,5,0.0,207.33424270880394,208.92240122632614,90.637,0.28018689155578613
25,0.0,0,10,20,10,0.0,207.33424270880394,208.92240122632614,90.637,0.27956390380859375
25,0.0,0,10,20,15,0.0,207.33424270880394,208.92240122632614,90.637,0.27802014350891113
25,0.0,0,10,30,5,0.0,207.33424270880394,208.92240122632614,90.637,0.28234291076660156
25,0.0,0,10,30,10,0.0,207.33424270880394,208.92240122632614,90.637,0.2817423343658447
25,0.0,0,10,30,15,0.0,207.33424270880394,208.92240122632614,90.637,0.27787184715270996
25,0.0,0,10,40,5,0.0,207.33424270880394,208.92240122632614,90.637,0.27915453910827637
25,0.0,0,10,40,10,0.0,207.33424270880394,208.92240122632614,90.637,0.2788264751434326
25,0.0,0,10,40,15,0.0,207.33424270880394,208.92240122632614,90.637,0.27875804901123047
25,0.0,0,10,50,5,0.0,207.33424270880394,208.92240122632614,90.637,0.2799811363220215
25,0.0,0,10,50,10,0.0,207.33424270880394,208.92240122632614,90.637,0.27760744094848633
25,0.0,0,10,50,15,0.0,207.33424270880394,208.92240122632614,90.637,0.28391361236572266
25,0.0,0,10,100,5,0.0,207.33424270880394,208.92240122632614,90.637,0.2796628475189209
25,0.0,0,10,100,10,0.0,207.33424270880394,208.92240122632614,90.637,0.28149890899658203
25,0.0,0,10,100,15,0.0,207.33424270880394,208.92240122632614,90.637,0.2786142826080322
25,0.0,0,10,150,5,0.0,207.33424270880394,208.92240122632614,90.637,0.2801504135131836
25,0.0,0,10,150,10,0.0,207.33424270880394,208.92240122632614,90.637,0.28124499320983887
25,0.0,0,10,150,15,0.0,207.33424270880394,208.92240122632614,90.637,0.2806737422943115
25,0.0,0,11,10,5,0.0,204.2433443283755,213.5426972838613,82.098,0.2784707546234131
25,0.0,0,11,10,10,0.0,204.2433443283755,213.5426972838613,82.098,0.27750635147094727
25,0.0,0,11,10,15,0.0,204.2433443283755,213.5426972838613,82.098,0.2814784049987793
25,0.0,0,11,20,5,0.0,204.2433443283755,213.5426972838613,82.098,0.2813401222229004
25,0.0,0,11,20,10,0.0,204.2433443283755,213.5426972838613,82.098,0.2795588970184326
25,0.0,0,11,20,15,0.0,204.2433443283755,213.5426972838613,82.098,0.27799510955810547
